,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
18173245,0,,8,66.0,14.0,20142.0,73.0,1.0,25.0,55.0,,1.0,,24.0,68fd1e64,f9875f50,3a0e075e,3801b780,25c83c98,fe6b92e5,28476024,5b392875,a73ee510,3b08e48b,2202ebba,f6d0a1bd,593e603e,b28479f6,722bd39d,5f6f814d,d4bb7bd8,43a9e4b1,21ddcdc9,a458ea53,680911a8,c9d4222a,3a171ecb,57e6fda0,e8b83407,1ab47dae
24544178,0,,4,,,29996.0,,0.0,0.0,33.0,,0.0,,,68fd1e64,c2004197,a7661b1e,bf0b19a8,43b19349,7e0ccccf,b0da3612,0b153874,a73ee510,3b08e48b,8e1e7f74,b7a4c486,6ed5acef,07d13a8f,9fa29433,5b987349,776ce399,ac7705cd,,,7edbd38b,,be7c41b4,4fcc135f,,
9097854,0,34.0,3,8.0,14.0,1244.0,15.0,45.0,9.0,15.0,0.0,1.0,,14.0,70d60005,c76014f5,df00c4f0,031bba14,25c83c98,7e0ccccf,d2dbdfe6,5b392875,a73ee510,71c30a63,7e40f08a,336bb1d7,1aa94af3,b28479f6,a46c3543,631f0045,e5ba7672,93b0d1d7,,,1fe472e2,,32c7478e,89bd83a1,,
24318907,0,15.0,66,2.0,2.0,54.0,2.0,15.0,2.0,2.0,1.0,1.0,,2.0,05db9164,421b43cd,cf97dc09,29998ed1,25c83c98,7e0ccccf,4aa938fc,5b392875,a73ee510,9598fde8,7e40f08a,6aaba33c,1aa94af3,b28479f6,e1ac77f7,b041b04a,e5ba7672,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
2011008,0,,3,,,4309.0,0.0,7.0,0.0,0.0,,2.0,,,05db9164,b7ca2abd,fe3a8624,d6b6e0bf,25c83c98,fe6b92e5,5e4f7d2b,0b153874,a73ee510,3b08e48b,25f4f871,3743d561,e67cdf97,1adce6ef,a5007c7b,6de617d3,07c540c4,4771e483,,,df66957b,ad3062eb,423fab69,b34f3128,,
37112411,0,,8,4.0,4.0,10494.0,161.0,3.0,21.0,202.0,,1.0,,4.0,05db9164,fc1fa80d,afebf635,45e7b9c6,25c83c98,7e0ccccf,3477c94d,0b153874,a73ee510,6434b75e,758732d3,935327e3,6c2acc46,b28479f6,4ce39685,ee029c86,07c540c4,f68751cd,,,7dc1b537,,32c7478e,1793a828,,
4261923,0,,0,29.0,,37800.0,,,0.0,,,,,,05db9164,8cc9c66e,dff69da1,2dba1470,25c83c98,7e0ccccf,0433a7db,37e4aa92,a73ee510,3b08e48b,418037d7,48d6b03e,b0bfed6d,07d13a8f,2b8f96c1,877a57fd,e5ba7672,a6f5dd38,21ddcdc9,b1252a9d,3e31995a,,423fab69,50a33f11,2bf691b1,4db2e4a1
19902175,0,0.0,18,1.0,,4168.0,259.0,6.0,2.0,208.0,0.0,2.0,,,5a9ed9b0,09e68b86,aa8c1539,85dd697c,25c83c98,fbad5c96,124131fa,5b392875,a73ee510,4ed88d64,9ba53fcc,d8c29807,42156eb4,8ceecbc8,d2f03b75,c64d548f,e5ba7672,63cdbb21,cf99e5de,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,b7d9c3bc
25438194,0,3.0,0,94.0,23.0,63.0,23.0,3.0,7.0,23.0,1.0,1.0,,23.0,5a9ed9b0,58e67aaf,b7942dde,61b76e4e,25c83c98,7e0ccccf,9f525672,0b153874,a73ee510,1e2ab9fa,843d8639,18b125c6,9cab1003,07d13a8f,10935a85,7c93429a,e5ba7672,c21c3e4c,55dd3565,a458ea53,19ad0d9d,,32c7478e,3fdb382b,9b3e8820,25bf05c2
30517303,0,1.0,-1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,05db9164,287130e0,7825df9a,5baff980,25c83c98,fbad5c96,81bb0302,66f29b89,a73ee510,175d6c71,b7094596,46f8cf9f,1f9d2c38,07d13a8f,10040656,9bec5c01,d4bb7bd8,891589e7,790d09cc,5840adea,2a9a7826,,32c7478e,d04c6353,ea9a246c,a9637a08
34317098,1,0.0,1,19.0,1.0,5591.0,,,4.0,,0.0,,,1.0,68fd1e64,38d50e09,92eb3174,88e439d9,25c83c98,7e0ccccf,e8a0f270,25239412,a73ee510,80f90445,28b2a54d,604f499b,c08ec9d3,07d13a8f,e2275836,8e662061,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,872c22d6,ad3062eb,423fab69,df487a73,e8b83407,c27f155b
14843455,0,2.0,1,1238.0,,230.0,81.0,6.0,47.0,145.0,0.0,2.0,,,05db9164,38d50e09,c86b2d8d,657dc3b9,25c83c98,7e0ccccf,d5141a06,0b153874,a73ee510,e9f37f7e,f2a5d7d2,1ca7a526,a3b89afc,07d13a8f,e2275836,ba46c3a1,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,ad3062eb,32c7478e,df487a73,001f3601,c27f155b
25570159,0,,1,2.0,,7192.0,,0.0,0.0,62.0,,0.0,,,68fd1e64,46bbf321,c5d94b65,5cc8f91d,25c83c98,7e0ccccf,df1c3c63,5b392875,a73ee510,4c7842d5,c3516644,75c79158,9f24464b,243a4e68,bcdb9b50,208d4baf,1e88c74f,ce4d072d,,,6a909d9a,,3a171ecb,1f68c81f,,
34329154,1,14.0,5,52.0,16.0,43.0,26.0,14.0,18.0,24.0,1.0,1.0,,11.0,05db9164,04e09220,,,4cf72387,7e0ccccf,6dec97db,0b153874,a73ee510,3b08e48b,7cb56051,,1ac91ec9,b28479f6,69f825dd,,e5ba7672,6fc84bfb,,,,ad3062eb,3a171ecb,,,
2951925,0,0.0,1,28.0,14.0,7335.0,45.0,2.0,10.0,59.0,0.0,2.0,,14.0,05db9164,58e67aaf,80565691,b38df9f3,25c83c98,7e0ccccf,3086a9e9,0b153874,a73ee510,3b08e48b,ebd30041,c2f03a04,c7a109eb,051219e6,d83fb924,610a6a90,07c540c4,c21c3e4c,5b885066,a458ea53,32d4b565,ad3062eb,32c7478e,e446429a,9b3e8820,13859560
42908563,0,7.0,0,27.0,2.0,1098.0,120.0,9.0,49.0,98.0,1.0,2.0,,6.0,05db9164,bfdcfc4a,b8a36c99,c2fcecf6,25c83c98,7e0ccccf,94aea708,0b153874,a73ee510,3b08e48b,27465d16,ed9342d7,db4c1ae9,07d13a8f,aa18cf81,d22191c4,e5ba7672,ffd53157,21ddcdc9,5840adea,6d871f5f,,423fab69,38be899f,e8b83407,aa5f0a15
17450945,0,9.0,1,10.0,3.0,0.0,1.0,9.0,3.0,3.0,1.0,1.0,,0.0,05db9164,c8687797,3e824980,1824f410,25c83c98,fbad5c96,6ac49c28,0b153874,a73ee510,3b08e48b,a7645fc3,770ffb2a,91f9489d,b28479f6,dc96c4b0,6028d3d8,e5ba7672,a7e06874,21ddcdc9,a458ea53,430abd80,,32c7478e,b6a0db5c,010f6491,fc1f43e7
41775094,0,0.0,0,1.0,1.0,19873.0,,0.0,2.0,2.0,0.0,0.0,,1.0,5a9ed9b0,ae46a29d,c1813224,f922efad,b706ee81,fbad5c96,100f342c,1f89b562,7cc72ec2,3b08e48b,9e1e00cf,66a76a26,c4b75451,1adce6ef,8ff4b403,01adbab4,d4bb7bd8,26b3c7a7,,,21c9516a,,3a171ecb,b34f3128,,
31211473,0,0.0,1,6.0,4.0,8455.0,144.0,8.0,4.0,38.0,0.0,4.0,0.0,4.0,05db9164,d7988e72,017bbc16,dfae7a1e,25c83c98,7e0ccccf,33393315,1f89b562,a73ee510,61fa6541,f37be5c0,df4fe325,a59ea816,b28479f6,c8389df7,0be13d9f,3486227d,0f2f9850,359d3a9b,b1252a9d,078ecd92,c9d4222a,c7dc6720,3fdb382b,445bbe3b,49d68486
43679633,1,0.0,20,9.0,6.0,0.0,284.0,3.0,9.0,324.0,0.0,2.0,1.0,0.0,68fd1e64,90081f33,7e75385f,9ff76ed7,25c83c98,7e0ccccf,07d03e2a,0b153874,a73ee510,547c0ffe,7f8ffe57,6c8d8087,46f42a63,b28479f6,1c51f095,8c3571a3,3486227d,1b884e69,,,72887655,,32c7478e,8e84e831,,
35922410,0,18.0,0,66.0,6.0,72.0,7.0,36.0,43.0,62.0,1.0,3.0,,7.0,05db9164,942f9a8d,dd4588a4,cdbf4896,30903e74,fbad5c96,8b55891c,0b153874,a73ee510,7f79890b,c4adf918,70947b60,85dbe138,b28479f6,ac182643,d759db1c,07c540c4,1f868fdd,1d1eb838,a458ea53,0bee5879,,32c7478e,0f3002b4,e8b83407,c6468596
3732067,0,,0,3.0,,89192.0,293.0,0.0,0.0,59.0,,0.0,,,05db9164,1cfdf714,08f0a0c4,4ada151f,25c83c98,3bf701e7,c86e8c6b,0b153874,7cc72ec2,70723a0a,4d8549da,62c3eb64,51b97b8f,1adce6ef,f3002fbd,fcc071dc,07c540c4,e88ffc9d,e5e1bbb7,a458ea53,91848497,ad3062eb,bcdee96c,ebfb058a,cb079c2d,88b19c6f
43814507,1,26.0,3,4.0,4.0,7.0,4.0,30.0,4.0,4.0,1.0,3.0,,4.0,05db9164,38a947a1,2af15704,c64a04f1,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,1733041e,755e4a50,ac940798,5978055e,1adce6ef,9a7388fe,7da77418,e5ba7672,213ffd91,,,f1658765,ad3062eb,32c7478e,7553379a,,
29448267,0,,214,1.0,0.0,2.0,30.0,10.0,0.0,4.0,,2.0,,0.0,68fd1e64,2c8c5f5d,a027dac1,079955f5,25c83c98,7e0ccccf,50a5db0e,1f89b562,a73ee510,305a0646,9625b211,83202629,dccbd94b,64c94865,c1124d0c,743293f1,e5ba7672,f5f4ae5b,,,5337a20b,c9d4222a,c7dc6720,1793a828,,
908243,0,5.0,140,2.0,2.0,997.0,78.0,10.0,2.0,11.0,1.0,5.0,1.0,2.0,be589b51,4f25e98b,6bef784b,d2af6f5b,25c83c98,6f6d9be8,410f6b58,0b153874,a73ee510,2462946f,7f8ffe57,d5b98b02,46f42a63,f7c1b33f,286d9690,f41e5eb5,3486227d,7ef5affa,21ddcdc9,a458ea53,73c9b1fd,,32c7478e,3fdb382b,e8b83407,6c679105
14900123,0,,0,30.0,12.0,10085.0,86.0,12.0,47.0,110.0,,3.0,,18.0,87552397,0468d672,f513f0d3,05ec34df,25c83c98,fbad5c96,a2152621,0b153874,a73ee510,83d5c7e8,cebf7e5e,1984fb2b,d3b3cfc1,1adce6ef,4f3b3616,3f884429,e5ba7672,9880032b,21ddcdc9,5840adea,f3c899f9,c9d4222a,32c7478e,548c9b90,ea9a246c,984e0db0
965718,1,,1,2.0,2.0,7038.0,11.0,9.0,2.0,8.0,,3.0,0.0,2.0,05db9164,c2004197,01700f2f,28d926b8,25c83c98,fbad5c96,819fba85,0b153874,a73ee510,616ed314,4a74f0d7,ca933e6e,b0484887,07d13a8f,9fa29433,fc53f85c,e5ba7672,ac7705cd,,,ed35ed93,,c7dc6720,4fcc135f,,
31334457,1,0.0,1,,,12987.0,392.0,1.0,0.0,17.0,0.0,1.0,,,3c0626b3,8dbd550a,,,25c83c98,7e0ccccf,2a8c42b0,1f89b562,a73ee510,4c20b7fd,7fd08581,,f9cef5cc,07d13a8f,d30dcf14,,1e88c74f,7cf65c5f,,,,,32c7478e,,,
11084121,1,,1,1.0,,9862.0,,0.0,20.0,6.0,,0.0,,,68fd1e64,287130e0,35e8c904,38c6a2ff,25c83c98,7e0ccccf,9fe517cb,0b153874,a73ee510,86cff510,54649d62,ca9f3db8,c679a49f,b28479f6,9efd8b77,d8daf836,e5ba7672,891589e7,21ddcdc9,5840adea,0bf4a9b7,,32c7478e,3fdb382b,ea9a246c,49d68486
36708022,1,,21,5.0,3.0,8890.0,386.0,1.0,10.0,381.0,,1.0,,3.0,09ca0b81,38d50e09,acb740ed,8d003f1f,25c83c98,7e0ccccf,5e64ce5f,0b153874,a73ee510,72ea02d9,8b94178b,3a40e3c3,025225f2,b28479f6,42b3012c,6f85a9d1,e5ba7672,582152eb,21ddcdc9,5840adea,6daa3fc8,,32c7478e,a6c7d249,001f3601,aa5f0a15
19218534,0,0.0,1,3.0,4.0,7575.0,186.0,15.0,35.0,629.0,0.0,6.0,0.0,17.0,be589b51,08d6d899,43ad6a52,b373ad8c,25c83c98,7e0ccccf,31f87fe4,1f89b562,a73ee510,c6629b70,83cad30f,4c6ddb1a,976896e2,07d13a8f,862dcf90,7292beb4,3486227d,bbf70d82,,,c9af3868,c9d4222a,423fab69,f96a556f,,
19017897,0,,-1,17.0,13.0,2.0,,0.0,19.0,21.0,,0.0,,0.0,05db9164,512fdf0c,98bb788f,e0a2ecca,25c83c98,7e0ccccf,86651165,0b153874,a73ee510,3b08e48b,4de0e5ca,167ba71f,0159bf9f,07d13a8f,aa322bcf,5e622e84,776ce399,fd3919f9,21ddcdc9,5840adea,43d01030,,3a171ecb,4acb8523,724b04da,c986348f
15821075,0,,-1,,,94731.0,945.0,0.0,0.0,108.0,,0.0,0.0,,05db9164,38a947a1,e058fc3c,2192038e,25c83c98,7e0ccccf,1c16cf87,0b153874,7cc72ec2,34d2db5f,4a1677bb,f7cbe917,ab2497dc,b28479f6,1545f0d7,0c6b4ad6,3486227d,4427594e,,,f6e3bd9c,,3a171ecb,9e07eb4a,,
22685904,0,,48,,2.0,30427.0,440.0,3.0,6.0,91.0,,1.0,,6.0,05db9164,38a947a1,1fd38437,d69c7c09,25c83c98,7e0ccccf,45eedff1,0b153874,a73ee510,ad208ee6,29473fc8,7840b35c,aa902020,b28479f6,56b22ce5,29b067d2,e5ba7672,7ab24e1b,,,3770f028,ad3062eb,32c7478e,c258aec7,,
32123895,1,,-1,,,23135.0,158.0,19.0,0.0,187.0,,2.0,0.0,,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,fe6b92e5,8ebf84b6,56563555,7cc72ec2,0b4a4337,ae4c531b,d8c29807,01c2bbc7,b28479f6,2d49999f,c64d548f,27c07bd6,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
17779090,0,1.0,8,8.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,05db9164,421b43cd,f340352e,29998ed1,f3474129,fe6b92e5,431c274d,0b153874,a73ee510,a601bf5c,b176603f,6aaba33c,8ac214dd,b28479f6,2d0bb053,b041b04a,d4bb7bd8,2804effd,,,723b4dfd,,bcdee96c,b34f3128,,
20253141,0,11.0,2,,0.0,24.0,0.0,11.0,0.0,0.0,1.0,1.0,,0.0,68fd1e64,b0d4a6f6,59315a7b,06fb29e6,25c83c98,7e0ccccf,928efe34,c8ddd494,a73ee510,5162b19c,0d989d65,cbe56a28,f948ca5d,07d13a8f,13b26d9d,904260cb,e5ba7672,77552e65,,,fee47abb,ad3062eb,32c7478e,3718792e,,
34587739,1,13.0,-1,5.0,1.0,0.0,1.0,31.0,9.0,18.0,1.0,2.0,,1.0,05db9164,04e09220,b1ecc6c4,5dff9b29,25c83c98,fbad5c96,b9c51fff,0b153874,a73ee510,5ba575e7,222919a2,2436ff75,2fad1153,07d13a8f,f6b23a53,f4ead43c,e5ba7672,6fc84bfb,,,4f1aa25f,ad3062eb,c7dc6720,ded4aac9,,
4798020,0,0.0,365,42.0,4.0,2730.0,100.0,9.0,5.0,28.0,0.0,2.0,,4.0,8cf07265,73a46ff0,71a318e5,5714e30c,25c83c98,,95c3fea9,062b5529,a73ee510,5c7c893d,b9ec9192,6c6c6fff,df5886ca,07d13a8f,376a23f2,5c0831b0,e5ba7672,da507f45,21ddcdc9,a458ea53,24da1a62,,32c7478e,4ac791f9,ea9a246c,79beb634
7441789,0,,-1,,,48775.0,149.0,0.0,3.0,88.0,,0.0,,,5e53cc38,09e68b86,aa8c1539,85dd697c,25c83c98,7e0ccccf,1554a783,0b153874,7cc72ec2,7636f6c8,b7bb7a17,d8c29807,73e186f6,8ceecbc8,d2f03b75,c64d548f,07c540c4,63cdbb21,cf99e5de,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,b7d9c3bc
36127388,1,0.0,329,,2.0,4698.0,141.0,1.0,17.0,104.0,0.0,1.0,,2.0,05db9164,2c16a946,99057e59,755bfdc0,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,afeaa2b3,3516f6e6,b28479f6,3628a186,d6527b8c,e5ba7672,e4ca448c,,,bf6cd7d3,,32c7478e,9117a34a,,
40508552,0,0.0,21,8.0,10.0,8104.0,206.0,2.0,31.0,131.0,0.0,1.0,,13.0,5a9ed9b0,26ece8a8,8026a7ea,1e0ec6a2,25c83c98,7e0ccccf,9e5b069d,5b392875,a73ee510,550727c0,6153cf57,dd03210c,769a1844,b28479f6,74f82d5d,d0b4477d,07c540c4,87fd936e,,,b193bbca,,be7c41b4,5a456be6,,
14251625,0,0.0,9,65.0,1.0,4436.0,822.0,7.0,1.0,344.0,0.0,1.0,0.0,1.0,da4eff0f,58e67aaf,477f87e6,ef11d569,0942e0a7,7e0ccccf,7e317205,0b153874,a73ee510,b0c25211,69926409,d49ae7b1,2fc3058f,b28479f6,62eca3c0,84648680,27c07bd6,c21c3e4c,1b1b9309,a458ea53,228939fe,ad3062eb,bcdee96c,9f0d87bf,9b3e8820,bde577f6
22565135,0,,40,5.0,4.0,4435.0,75.0,12.0,21.0,52.0,,2.0,,4.0,05db9164,2c16a946,88fe3b3a,ec142e08,25c83c98,6f6d9be8,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,b896d4bc,3516f6e6,b28479f6,f77a8d3d,410c14ba,e5ba7672,ea3d03ad,,,157e4395,,32c7478e,9117a34a,,
17678164,0,0.0,-1,,,2985.0,324.0,3.0,21.0,142.0,0.0,2.0,1.0,,05db9164,207b2d81,d52980aa,b66d15e3,25c83c98,fbad5c96,07d03e2a,5b392875,a73ee510,49d1ad89,7f8ffe57,b519c595,46f42a63,b28479f6,3c767806,7c8ae841,3486227d,395856b0,21ddcdc9,b1252a9d,605305ee,,32c7478e,f090fae7,001f3601,9af95efe
21012354,1,2.0,0,54.0,5.0,36.0,53.0,2.0,5.0,5.0,1.0,1.0,,5.0,05db9164,8e4f887c,,,25c83c98,7e0ccccf,2fef7371,0b153874,a73ee510,efea433b,3dcc32d2,,274f4e12,07d13a8f,b4fc11b8,,07c540c4,4b340164,,,,,3a171ecb,,,
3701430,0,0.0,1,1.0,1.0,177.0,7.0,51.0,2.0,171.0,0.0,6.0,0.0,1.0,5a9ed9b0,6c713117,a8e8e610,84e555b6,25c83c98,fbad5c96,a7ddc5e9,0b153874,a73ee510,bd80ecee,ff78732c,f05e696a,9b656adc,07d13a8f,78ebcaf1,c9de3eaa,27c07bd6,bf6b118a,21ddcdc9,b1252a9d,2f7120ff,,423fab69,02a34a8b,445bbe3b,c42f051a
9625373,0,2.0,5,11.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,,3.0,05db9164,207b2d81,4552917c,dc5a46d3,25c83c98,7e0ccccf,029d716d,5b392875,a73ee510,e9f37f7e,f2a5d7d2,389eb0dc,a3b89afc,07d13a8f,f3c64936,c170278e,e5ba7672,f724634a,21ddcdc9,a458ea53,75ecdbc1,,c7dc6720,bee64424,001f3601,195abe7f
13510196,0,,0,6.0,3.0,9862.0,21.0,5.0,4.0,21.0,,1.0,1.0,3.0,f473b8dc,6e638bbc,7deeba7e,99cbea63,25c83c98,fe6b92e5,8ea54dd0,51d76abe,a73ee510,4cdb6793,fea375b9,e1f3056f,c63ea0b4,051219e6,3d5d2969,921a13f5,27c07bd6,3cb7e3f0,21ddcdc9,a458ea53,833c4620,,3a171ecb,8d653a3e,445bbe3b,8e1ae331
17833899,1,8.0,28,1.0,4.0,0.0,0.0,14.0,33.0,136.0,3.0,8.0,,0.0,f473b8dc,24d41293,d032c263,c18be181,25c83c98,7e0ccccf,6e8d859c,5b392875,a73ee510,3b08e48b,2a55306d,dfbb09fb,04490a65,07d13a8f,089dd1eb,84898b2a,e5ba7672,40aab586,,,0014c32a,,be7c41b4,3b183c5c,,
17185004,0,0.0,1,46.0,13.0,1645.0,49.0,19.0,43.0,132.0,0.0,6.0,0.0,13.0,05db9164,89ddfee8,fe3e51f7,774928e0,43b19349,7e0ccccf,1c86e0eb,5b392875,a73ee510,19d64f85,755e4a50,6a81fc4e,5978055e,07d13a8f,4df3da6b,54f1eaa6,e5ba7672,5bb2ec8e,55dd3565,a458ea53,e10da304,,32c7478e,3fdb382b,f0f449dd,49d68486
30152494,0,,62,9.0,5.0,4089.0,35.0,5.0,13.0,101.0,,1.0,0.0,5.0,05db9164,4c2bc594,d032c263,c18be181,25c83c98,fe6b92e5,4b219154,5b392875,a73ee510,7259dc52,f25fe7e9,dfbb09fb,dd183b4c,8ceecbc8,7ac43a46,84898b2a,8efede7f,bc48b783,,,0014c32a,,55dd3565,3b183c5c,,
10699867,0,,454,12.0,7.0,90905.0,,,8.0,,,,0.0,8.0,05db9164,207b2d81,25c37040,e8b2aee5,25c83c98,7e0ccccf,f7d07769,0b153874,7cc72ec2,c3e69838,7a3651f5,a04dc78a,95bc260c,07d13a8f,0bf0feff,31da84fc,3486227d,fa0643ee,21ddcdc9,b1252a9d,931d653d,,32c7478e,46f5e7df,001f3601,0e25d9c4
20523201,1,,12,2.0,,12562.0,484.0,1.0,7.0,416.0,,1.0,,,05db9164,2c8c5f5d,d3456980,079955f5,2c6b8ded,7e0ccccf,c7f4d077,1f89b562,a73ee510,3b08e48b,c7cf63e9,5eac3c4f,6b5d07b4,64c94865,c1124d0c,d5ac4d55,d4bb7bd8,f5f4ae5b,,,d815aa75,,3a171ecb,1793a828,,
28007101,0,1.0,7,68.0,29.0,11.0,17.0,1.0,29.0,101.0,1.0,1.0,,17.0,05db9164,1329e144,936eed02,a500f77f,25c83c98,7e0ccccf,64105c44,0b153874,a73ee510,28daff0d,52497132,a6904cac,1c717231,b28479f6,fc9ac63e,935afd25,d4bb7bd8,98bf96cf,5b885066,b1252a9d,eb036188,,bcdee96c,41377cb5,cb079c2d,d6fcf5cd
12840196,0,,50,2.0,4.0,6540.0,99.0,49.0,13.0,180.0,,3.0,1.0,4.0,05db9164,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,964d1fdd,233428af,a73ee510,2b85a3f6,59cd5ae7,bb669e25,8b216f7b,b28479f6,65afeec4,2b2ce127,3486227d,b133fcd4,,,2b796e4a,,bcdee96c,8d365d3b,,
36910518,0,,0,87.0,2.0,27721.0,,,3.0,,,,,2.0,5bfa8ab5,f0cf0024,6f67f7e5,41274cd7,25c83c98,7e0ccccf,a0135c90,0b153874,a73ee510,a9dd3a26,74e6b5a6,623049e6,d52bc10f,1adce6ef,55dc357b,c92f3b61,e5ba7672,b04e4670,21ddcdc9,b1252a9d,60f6221e,,423fab69,43f13e8b,ea9a246c,731c3655
24704178,0,0.0,-1,,,1303.0,0.0,1.0,0.0,0.0,0.0,1.0,,,05db9164,207b2d81,3bba4530,1e4f76c8,25c83c98,7e0ccccf,840c9106,0b153874,a73ee510,ab64a628,45ca0a69,b80898dd,17bb51e8,07d13a8f,90ff0d8d,f23e3d24,d4bb7bd8,25c88e42,21ddcdc9,b1252a9d,0338c2d2,,32c7478e,a78905c5,001f3601,c97d7481
16500683,0,0.0,106,31.0,13.0,2341.0,68.0,2.0,30.0,60.0,0.0,1.0,,27.0,87552397,421b43cd,3c76c2b5,29998ed1,25c83c98,fbad5c96,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,6aaba33c,3516f6e6,b28479f6,e1ac77f7,b041b04a,07c540c4,2804effd,,,723b4dfd,,bcdee96c,b34f3128,,
39282101,0,,7,12.0,2.0,10257.0,54.0,5.0,10.0,54.0,,1.0,,2.0,05db9164,e77e5e6e,66ab9b40,13508380,25c83c98,7e0ccccf,269d5991,51d76abe,a73ee510,bbbd7e2b,ff78732c,c0da47e5,9b656adc,07d13a8f,ee9ed69d,762915e0,d4bb7bd8,dd489dad,1d1eb838,b1252a9d,9f0655bc,,c7dc6720,45ab94c8,445bbe3b,c84c4aec
45336117,0,2.0,232,2.0,1.0,72.0,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,05db9164,e77e5e6e,27adf222,13508380,25c83c98,fe6b92e5,ed67826c,0b153874,a73ee510,e623e09f,773c8555,b74e3938,8145d857,07d13a8f,ee9ed69d,bf01ecca,d4bb7bd8,dd489dad,55dd3565,b1252a9d,a7b526b7,,c7dc6720,45ab94c8,445bbe3b,c84c4aec
27485165,0,,0,1.0,,41245.0,82.0,2.0,16.0,47.0,,1.0,,,05db9164,207b2d81,fb47f7d0,6c02aa53,25c83c98,fe6b92e5,6fb62f1a,5b392875,a73ee510,49d1ad89,e51ddf94,d9fc673a,3516f6e6,b28479f6,3c767806,7e14b290,e5ba7672,395856b0,21ddcdc9,b1252a9d,0a47a519,,32c7478e,47620345,001f3601,6c1aedfd
39426005,0,,96,12.0,10.0,3458.0,98.0,10.0,15.0,124.0,,3.0,,13.0,05db9164,26ece8a8,2c1222d0,d1baf1d4,25c83c98,7e0ccccf,fd5c0ed6,0b153874,a73ee510,bfa3bdc4,95eaf7a0,d24c389e,ccfd4002,cfef1c29,65b8074c,c77cde77,e5ba7672,cc464611,,,7d24f355,,423fab69,6138b4a7,,
6173543,1,1.0,117,7.0,5.0,1.0,0.0,4.0,5.0,33.0,1.0,2.0,,0.0,05db9164,b56822db,7da86e4b,b733e495,25c83c98,fe6b92e5,7d733ece,0b153874,a73ee510,79041558,30b2a438,ed397d6b,aebdb575,b28479f6,a9d1ba1a,056d8866,07c540c4,38dce391,21ddcdc9,b1252a9d,deaf6b52,,bcdee96c,d9556584,001f3601,6c27a535
21139568,0,,18,7.0,5.0,18767.0,,,31.0,,,,,5.0,291b7ba2,2c16a946,2f6f0cd1,755bfdc0,25c83c98,7e0ccccf,dbb74fdd,0b153874,a73ee510,aedbd1e7,41475a84,bcbb9e65,4e997c84,b28479f6,3628a186,d6527b8c,e5ba7672,e4ca448c,,,de19f455,,32c7478e,9117a34a,,
6000985,0,3.0,630,138.0,4.0,70.0,6.0,146.0,41.0,107.0,2.0,41.0,1.0,6.0,7e5c2ff4,404660bb,a7fd9252,ed48997f,30903e74,fbad5c96,407438c8,0b153874,a73ee510,f991ddf2,755e4a50,9c013190,5978055e,b28479f6,abcca5c1,3c5a3561,8efede7f,4b17f8a2,21ddcdc9,5840adea,f2f9e23b,,32c7478e,78dfbbcf,f0f449dd,56be3401
27537122,0,,39,46.0,15.0,6374.0,,0.0,20.0,49.0,,0.0,,15.0,39af2607,38d50e09,8ad28105,6733b8fa,25c83c98,7e0ccccf,e702f4b9,0b153874,a73ee510,8ac80ace,2bcfb78f,6f8b12b9,e6fc496d,b28479f6,42b3012c,3d2b92b6,1e88c74f,582152eb,21ddcdc9,5840adea,c2a55cb5,c9d4222a,32c7478e,ed6c26b3,001f3601,984e0db0
14773644,0,2.0,2,1.0,6.0,276.0,52.0,12.0,13.0,115.0,1.0,6.0,1.0,6.0,68fd1e64,38a947a1,8482926c,68012d41,25c83c98,7e0ccccf,8345093e,0b153874,a73ee510,87f01dff,c4926b04,5c2dcede,78e1d09e,b28479f6,0d604f7e,5c705520,3486227d,c08a0c90,,,888c0b39,,32c7478e,b72bb56a,,
9628325,0,,3,,,7210.0,67.0,3.0,12.0,35.0,,1.0,,,05db9164,38a947a1,77e76533,b15033c5,25c83c98,fe6b92e5,65c53f25,0b153874,a73ee510,3b08e48b,ad2bc6f4,12b0868d,39ccb769,07d13a8f,bb2a821f,360e8134,07c540c4,7cedceca,,,3465709e,c9d4222a,32c7478e,5f54d77d,,
